author,date,review,score,titre,origine
mrcnx,06-05-2018,a lot of fun my actual score would be a 8.5/10 but i'll deal with what i have just beautiful. Amazing game amazing tracks poor battle mode tho,9,MARIO KART 8 deluxe,METACRITIC
Fefocos,20-06-2020,**** you only get 2 boxes if you playdrluxe and play against people that get them,0,MARIO KART 8 deluxe,METACRITIC
Lil_Caucasian,04-02-2022,One of the best Wii U games. It was so good that Nintendo ported it to the Switch instead of making a new Mario Kart for the platform.,9,MARIO KART 8 deluxe,METACRITIC
Eliut,03-10-2014,"At first I had my doubts about the new ""Anti-Gravity"" option, but after I play it goes a little unnoticed and only on some tracks is useful for shortcuts.

The game play is still of great quality as past Mario Karts and fun like the others. The mode to customize your car is fine, but manipulate their characteristics, can have been omitted.

I would definitely missed more tracks and more variety of characters, I find no difference in using a 5 babies.

The announced DLC makes me have mixed feelings, Nintendo has fallen into the low trick to charge for a track and extra characters and that makes me sad.",10,MARIO KART 8 deluxe,METACRITIC
Tomplifier,17-02-2021,"Evergreen. This game is fun, you can play it with everybody. Anytime. And there are so many great tracks, characters and cars.
The gameplay is superb, easy to learn and you can discover so much everytime you play again. My kids love this game too.",9,MARIO KART 8 deluxe,METACRITIC
vahn,22-04-2015,"Before saying anything, I want to tell right away that this game is fun: there's a lot of stuff in it, a lot of characters, a lot of detail and I really enjoyed it a whole lot when I played it: the new features such as anti-gravity and the glide kind of makes it quite weird but also interesting, without ruining the flow, and a tiny bit of customization that definitely makes the game even more personal. In other words the game is fun, and it was the game that made me purchase the Wii-U.

AND MAN, what a boring-fest after a short while.

Before playing this game I spent at least 50+ hours in a very similar game, and more specifically Sonic All-stars racing transformed, and I had a huge amount of fun in that game for many reasons. But as soon as I went on this game, I finished almost all of the circuits, at 150cc (I can't get the 200c because I can't connect my Wii-U. Thank you for no Ethernet plug Nintendo!)), in a single day. Why? Because it's mindblowingly easy and simple! I finished all my tracks using ONE type of vehicle, ONE set of parts, and rarely lost any race and on top of that each race is incredibly short too, making each race last not even 5 minutes (or barely so).

I mean wow, I don't like to compare games nor to bash on such a famous series of kart games, but I expected much more from this game: aside the usual circuit there isn't much else to do, and while there are many characters to unlock I have only managed to unlock bowser's children and various toads. REALLY?! I don't care about Bowser's sons and toadette, give me the actual real characters of the games! But it doesn't really matter anyway: stats don't really change much if you change character, only the parts you put on your vehicle do and that's it. As far as I noticed, the character is just for visuals.

Sure, the game is a lot of fun to play in multiplayer...but frankly it's barely an excuse: I've played Mario Kart 64 back on the Nintendo...64, and it was way more enjoyable and cured than this game, even in single player. But this game I just got instantly bored as soon as I finished the circuits...oh and I forgot to mention how the AI is atrociously bad, but not in only one way: it's very common at high difficulties to lose a race because, suddenly, ALL of the racers will start throwing their skills at you. It seems like everyone hates the player to the point of not even letting you recover, and the funny part is that only one or two racers will actually reach first and win. throughout all 4 tracks, leaving the rest on the dust.

I suppose they just don't want me to win...I guess I'm even more disliked than Waluigi hm...

At any rate, this is a good game, an excellent racing game BUT with a lot of lackings in my opinion: the Circuits are short, the customization is nearly pointless, the many characters are almost a joke (I don't want mini bowsers or toads copies!!!!!!), and the game doesn't really feel fair in challenge.: on top of that I didn't see any interesting mode except for battle, which is downgraded in comparison to the previous games.

Overall, it's a good game, DEFINITELY not bad, but I can't deny that It made me want to play the Mario Kart 64 the more I played this one. Or Sonic Racing Transformed on the pc...

At least the sensation of speed there is done better....",7,MARIO KART 8 deluxe,METACRITIC
Makaveli,07-10-2014,"I don't have a Wii U but played this at a buddies house and I had a lot of fun.. To be honest I haven't played a Mario Kart game since Mario Kart 64 and that was fun times. This brought back a lot of memories and I have an itch to buy a Wii U now to go alongside my gaming rig and my PS4.

There isn't much to review of this game, it's a karting game, and a great one at that. It's just jolly fun and I'm happy that Nintendo is doing well with the Wii U now... Next pay I get I'll be an owner of a new Nintendo system that I haven't had since Nintendo 64.. I feel like a kid again...",10,MARIO KART 8 deluxe,METACRITIC
danrenfroe2016,26-10-2014,"Summary

Best Entry in the Mario Kart Series. Even Beats my personal favorites Mario Kart 64 and Mario Kart DS.

Presentation

Absolutely perfect, you are greeted with excellently crafted in game models of favorite Nintendo characters, super visuals and great menus and online capability.

Gameplay

AAA gameplay in both the single player player and multi-player modes. I will not go into much detail as other reviews have detailed this completely. The addition of the glider, propeller and hovercraft mechanic is great and feels so much like Mario Kart even though it is new to the series. the Level design is absolutely top notch except for I would have liked more shortcuts. Also the mushroom powerup has been de-rated way to much for my liking. The other outstanding accomplishment is that the realism has been kicked up several notches (Don't worry its still Mario kart physics). All the Karts and bikes now have working suspension and wonderful cartoon like animations. Never have I felt that Wario and all the other playable characters were more alive. Their distinct personalities and traits really poke me with joy as I race the different characters.

DLC: a welcome addition as they are adding different characters and Zelda for the first time is racing... And 16 additional tracks are incoming as well...

Disappointment: Battle arenas are gone?!? I really hope Nintendo adds them back in within a game update as this is not cool...

Graphics

Stunning... Stunning... Stunning. This showcases the Wii U capabilities with special effects, great multi-layered textures and stunning lighting. Its amazing the difference in areas like moo-moo farm when comparing the Wii U and the Wii version. Runs at a steady 60fps for single and two player, and 30fps for 3 or 4 player.

Sound

Great sound, good Jazz music and effects. However I am disappointed with the 6.1 mix again...

Personal Comments

Great game, sunk more than 50 hours so far into this game.",10,MARIO KART 8 deluxe,METACRITIC
battleTerror,28-09-2014,Amazing game! Far more fun than any 'real driving' simulator and the best multi player game for a long time. Great job Nintendo and reason enough for owning a Wii U.,10,MARIO KART 8 deluxe,METACRITIC
andree1991,10-11-2015,"Fun but there's no real strategy to win. It looks like it was made to make people not feel like losers for sucking at this game. if you are in last you only get stars and crazy powerful items. if you are first you get coins and other garbage. This game is for kids, and since im a big kid i liked it.",7,MARIO KART 8 deluxe,METACRITIC
wade22fan,16-11-2015,"Of course, Mario Kart 8 is not perfect. There are times of ridiculous rubber-banding and unfair punishment, which shows a flaw in the gameplay. But, for the most part, this game is excellent. Overall, Mario Kart 8’s fun factor is through the roof! It’s a blast to play alone, with friends or online. With tons of characters and tracks, new items, kart customization, amazing sound design, gorgeous visuals and much more, Mario Kart 8 is one of the best racing games money can buy. It completely validates a Wii U purchase for those haven’t made the jump yet. Like there aren’t enough reasons already. Go grab a Wii U with a copy of Mario Kart 8 and get racing. You will NOT regret it.",9,MARIO KART 8 deluxe,METACRITIC
dharma,19-07-2015,"One of the best racer out there, and along with DLC Pack 1 & 2, provides player with the most content ever in a Mario Kart game. It's incredibly well balanced, with vehicle handling finally tuned to perfection. No more pandering to the casuals...but surprisingly, still easy for newbie to pick up. The Nintendo magic once agan at play.",10,MARIO KART 8 deluxe,METACRITIC
BasilZero,15-05-2015,"Game: Mario Kart 8
Genre: Racing
Developer: Nintendo/EAD
System: WiiU
Total Score: 96/100
Value Score: 9.6/10

• Story: */10
• Characters: 10/10
• GamePlay: 10/10
• Graphics: 10/10
• Sound: 10/10
• Music: 10/10
• Length: 7/10
• Replay Value: 10/10
• Player Value: 9/10

Pros
+Biggest cast of characters in the series with non-Mario Kart first time characters such as Animal Crossing's Villager and Legend of Zelda's Link
+Customizable car feature from Mario Kart 7 is in.
+Different single player modes that were in MK7 are in this game as well along with some new inclusions never seen in the series before such as 200cc
+Online Multiplayer is great and active
+Coins unlock further parts for karts like in MK7
+MarioKartTV is a new feature where it allows you to see replays of your races and even upload on youtube
+Bikes have returned
+Two DLC packs increases the number of karts, racers and cups/stages

Cons
-MarioKartTV only saves portions of video clips of races - not enough options in editing for YouTube
-Blue Shell annoying as hell even to this day
-Game is too short and can be too easy",10,MARIO KART 8 deluxe,METACRITIC
lucaskegler,13-10-2014,"MK 8 é um jogo excelente, divertido, com ótimos gráficos, jogabilidade fácil mesmo havendo inúmeros desafios. Tem tudo que a franquia merecia ter de volta. Realmente indispensável a todos game-maníacos. A Nintendo fez justiça ao jogo e caprichou nos mínimos detalhes, até mesmo nas expressões dos personagens. Parabéns à Nintendo.",10,MARIO KART 8 deluxe,METACRITIC
Kirisoul,05-08-2014,"You may have heard that this game doesn't have a good battle mode... That the item balance is still a bit off... Or maybe that it has a strange character roster featuring a few too many koopalings... And all of it is true.

But the gameplay itself in MK8 is so ridiculously polished and amazing that for me, all of that was overshadowed. Sure, Nintendo didn't include as many bells and whistles in MK8 as in other titles, but as a game itself, it can't be faulted. Presentation and graphics are all top notch, and the music is absolutely stellar with its unique orchestration and various styles. There's also a lot of nuance to the courses with anti-gravity, air, and sea travel finally implemented on a console MK. Its a game that entertains without fail, even long after all the tracks have worked themselves into your memory (which they will!)

Can't recommend this game more, definitely a definitive title on the Wii U.",10,MARIO KART 8 deluxe,METACRITIC
Hayato,29-08-2014,"The best, everything i thought it was going to be. Want more games this good. Fantastic game with an abundance of gorgeous looking courses and awesome music, It will providehundreds of hours of fun whether you are playing alone or with friends",10,MARIO KART 8 deluxe,METACRITIC
cndman,06-10-2014,"Very fun! keeps the same feel as Mario Kart 7, the items are balanced, and the stages are beautiful and exciting. The bad parts include the uninspired roster, and perhaps the fact that rainbow road isnt that hard.",9,MARIO KART 8 deluxe,METACRITIC
SwitSwat,24-08-2014,"I'm going to be honest here... I wasn't planning on buying this game. Mostly due to the fact I lost interest in the series when Mario Kart Wii came out (I just didn't like it). The free game offer from Nintendo sweetened the deal for me though, so I went ahead and bought it and I am so glad I did. It... is... AMAZING! It has some of the best, if not the best graphics in a Wii U game to date. The courses are cleverly designed and it features very addicting multiplayer and challenges. It even allows for voice chat with friends. (Although it would have been cool to have voice chat with all players.) The one thing I didn't like though, was the battle mode. They just recycled the regular tracks. No arenas. It's sad o see they got lazy with it. Even so, this is probably the best Mario Kart to date. 9/10",9,MARIO KART 8 deluxe,METACRITIC
zaaKun,13-07-2014,"Mario Kart 8 is a great game and definitely a reason to get the Wii U. But even though it's great, it also has its flaws.

One of the greatest for me is that you're really defenseless being in first position. Most of the time you will get some coins that are neither useful for defense nor offense.

Another one for me is the NPC behaviour. I've been obversing one thing: if a NPC gets first place in a race, he'll most likely also get first place in all the consecutive races IF YOU don't prevent it. This may be just coincidence, but I've played the game a lot in the last few days and that's what I noticed.

I really dislike the Battle-mode. It's just on normal tracks that go both ways. I only remember how the battle mode in Mario Kart 64 was, and it was really fun, not at all comparable with the one Mario Kart 8 brings.

But nonetheless, I would definitely recommend it and it should be a must-buy for every Wii U owner.",8,MARIO KART 8 deluxe,METACRITIC
kingofgames,18-09-2016,"Simply fantastic! Ladies and gentlemen, GO BUY A WII U FOR THIS GAME. Highly recommended for a fun gaming experience. Best Mario Kart game yet! This game fixes every disappointment from Mario Kart 7 because this game has bikes, flying and underwater driving, and even anti-gravity! Mario Kart 8 has DLC characters and tracks. The DLC tracks are new courses and retro courses from previous games.",10,MARIO KART 8 deluxe,METACRITIC
gizmo2501,21-09-2014,"Wasn't in to this version of Mario Kart at first, but it's really grown on me. It's much harder than Mario Kart Wii, but still incredibly enjoyable. The fact that it's harder means it's more enjoyable for good players. But it's also really accessible for new players and children.

The attention to detail is astounding. There are loads of small things that put a smile on your face. The graphics are beautiful. The new DLC is very reasonably priced and looks set to continue.

The ONLY problem with this game is the battle mode, but I am sure that will get fixed.

But, most importantly, this game is FUN and with HUGE replay value.",9,MARIO KART 8 deluxe,METACRITIC
tiho,31-08-2014,"It's everything you can ask from a Mario Kart game: accessible but deep enough driving gameplay, varied tracks, great gaphics... and lots of fun in multiplayer (local or online). An awesome game all Wii U owners should get!",10,MARIO KART 8 deluxe,METACRITIC
Sofatayra,13-01-2017,"for about 60+ hours and obtained all easy, medium difficulty on gold on all maps.
Mario Kart is fun to play, there is no denial, and if you have never played this genera before
you will be having lots of fun, Mario Kart have detained the best title of its kind for a while, until
i tried Sega all star racing transformed, that literally transformed my vision on Mario Kart.specially after playing both for a super long while:

Mario Kart Pros:
Solid character design
Large variety of vehicles
Bring nostalgia
Can be addictive
Colorful
Rewarding unlocks

Sonic All Star Transformed Pros
Level great design
Different ways of racing land see and air
Level Musics
Level Variety
Fast paced , true feeling of racing
Progress to unlock levels and other.
Price (literally available now for 3$)
ON PC and consoles.
Works well on low end PCs
Interface
Can upload to YouTube with no restrictions.
Very addictive
Car transformation is so fan
Modes : Combat, Racing till end,Online Races and very quick, Parcour maps.
Supports 3 monitors on PC for Eyefinity and Surround

Mario Cart Cons
Bikes handeling is less adventagious than karts
Seen before gameplay
Level design can be very short
looting boxes and not random however based on position. Like if you are the last kart you would obtain the super power.
No Key configuration on a WIIU Gamepad that is a little taxing on your controler grab positions.
Brings barelly nothing new from previous mario karts
Very expensive game at 59$ USD and 75$ CAN Dollars and rare discounts
Few Modes
Exclusive to WiiU

Sonic All Star Racing Transsformed Cons
Online match making is a little random.
The Casino slot machines are kind of useless at times.
Gathered Slot machine stars are too expensive to use.",7,MARIO KART 8 deluxe,METACRITIC
ricklongo,14-07-2014,"Coming in at a time when the Wii U needs heavy-hitting powerhouses to turn its fortunes around, Mario Kart 8 is breath of fresh multiplayer air in the console's growing line of must-have titles. The ""killer app"" title would fit quite well here; it's not the absolute best game on the Wii U right now, but it's certainly the one with the largest widespread appeal.

As anyone can immediately tell, this is a game with great attention to detail. The pristine HD graphics are amazing, and they're made even better by the extensive replay options after each race. You can watch as characters full of personality laugh at each other, challenge each other, stare at each other in disdain. It's funny, it's quirky, and it's exactly the sort of thing that makes Nintendo games memorable.

The single-player mode is fun enough, but it lacks in secrets, cameos, ""wow"" moments, and the assorted mix of cool stuff that makes solo experiences memorable. It's nice both as an evergreen game for quick-burst sessions (something the Wii U lacked beforehand) and for getting the gist of controls in order to not embarrass yourself in the mode that is real reason this game is great: the multiplayer.

As anyone who ever played any Mario Kart before will attest, this is the ultimate local multiplayer experience right here. It's fun, it's chaotic, but it's also very nuanced and incredibly reliant on skill. It's the sort of game anyone can pick up and play, especially in lower difficulties, but it takes quite a while to master. Online multiplayer also impresses: it's the best it's ever been in any Nintendo game, with robust tournament options. The one letdown is battle mode, which takes place in actual tracks rather than custom-built arenas. Let's hope future downloadable content fixes this, as this is a mode that used to take quite a chunk of my gaming time in previous instalments.

As one of Nintendo's premier franchises, Mario Kart once again impresses and offers one of the most universal reasons yet to get a Wii U. The quality is definitely here, and the focus on multiplayer means it's a game that will likely last for the entire console generation, making it a very easy buy.

Rating: 8.5",8,MARIO KART 8 deluxe,METACRITIC
GoombaJMR,14-07-2015,"Nintendo strikes gold again with Mario Kart 8, making me roll back into the groove of the Mario Kart Franchise. In terms of hour-counts, I've put around 500+ on MKDS, 70 on MKWii, and 90 on MK7, and MK8 is quickly rolling to the 20 hour mark. I've felt that this game's just got so much polish everywhere. The gameplay itself in races is perfectly solid, and the item use is almost perfectly balanced. The coins are great, new items are alright, and the music is definitely pretty good. I have a small gripe on the battle mode, and am a bit disappointed that it hasn't returned to infinite-time battles seen in Mario Kart DS. It isn't too big of a problem though, and the positives instantly outweigh the negatives. The online components are okay, but really good in terms of Nintendo's online systems. I feel that Mario Kart 8 does a good job with everything, and the DLC is just worth the money with all that good stuff. The game isn't exactly that long, but the replay value is pretty good. Also, I am somewhat disappointed with the lack of variety for the character roster we have for this game. Baby counterparts for many characters, 7 whole slots (instead of repaints) for the koopa kids is somewhat of a waste (I believe), and other random counterparts like tanooki mario are a bit unnecessary. I would have liked to see the return of some characters, including Dry Bones, King Boo, or maybe some new characters like the Goomba. Either way, the game is solid - definitely worth all your money

Gameplay: 9/10
Story: N/A/10
Music: 9/10
Presentation: 9/10
Length: 8.5/10
Overall: 9/10",9,MARIO KART 8 deluxe,METACRITIC
Greenicey,14-07-2014,"There's not a lot to say that hasn't already been said. This is one of those rare games that I do feel deserve a 10/10. First off, while the gameplay is extremely similar to any other recent mario kart game, the balance has been completely reworked. It's still not perfect, but hardcore gamers are bound to enjoy this almost as much as a casual one. Battle mode has been changed so that you now battle on actual tracks, it's weird, confusing at first, but eventually I warmed up to it and may play it when I'm bored of racing. As virtually every other reviewer has stated this game is absolutely gorgeous. It definitely rivals anything the other systems have out there currently, the zoom in shots especially exemplify this. Nintendo has never really been one for graphically powerful systems or games, but they definitely should be it's that good. Will this game save the Wii U? Probably not, but it sure is the kick in the pants that it needs right now.",10,MARIO KART 8 deluxe,METACRITIC
HawkeyeWii,26-11-2014,Easily one of the best Mario Kart games and still one of the best games released from this new generation of consoles. It looks gorgeous and plays so smooth. One of hte more amazing factors is that the game continues at a 60fps pace even in two player spilt screen. Lets hope there is no end in sight for this gem of a franchise.,10,MARIO KART 8 deluxe,METACRITIC
brockcheese,17-09-2015,"This is a very good mario kart game. The controls are on point and the tracks are as imaginative as ever. Including new characters not seen before, this is a worthy purchase for a wii u exclusive title.",9,MARIO KART 8 deluxe,METACRITIC
camilosanchez16,04-12-2014,"Sin duda el mejor apartado gráfico que hasta el momento Nintendo ha creado y uno de los mejores que el 2014 ha sacado a luz, junto con InFAMOUS SS, jugabilidad, excelente DLC y pistas únicas, con un contra que es el modo batalla, el cual no juzgo pues no lo juego.",9,MARIO KART 8 deluxe,METACRITIC
SaltyNoodles,04-04-2016,"I enjoy this game, but I honestly still prefer Mario Kart Wii. I feel like the choices for the character roster were honestly not nearly as good as they could have been, and many of the levels feel like a sensory overload, with so much happening all at once. It definitely wins bonus points with me what with the Animal Crossing DLC pack, being a big Animal Crossing fan myself. But still, if you've got a Wii U, I'd still say the game is definitely worth it.",8,MARIO KART 8 deluxe,METACRITIC
ignore78,27-12-2014,"Oh man oh man! And i thought that mario kart 64 was the best mario kart game. This is the game YOU have to buy if you own a WII U. If you dont, THEN GO AND BUY ONE! Instant classic!",10,MARIO KART 8 deluxe,METACRITIC
Carlsdil000,05-02-2015,"Mario Kart Wii U takes almost everything about Mario Kart Wii and makes it even better. The levels and detail are absolutely gorgeous. Mario Kart is finally in HD and it is breathtakingly beautiful. The level design can get a tad chaotic at times with karts zooming in many different directions and even upside down at times, but they are still a lot of fun to race on.
This time around you don't have to worry so much about constantly being hit with items like in Mario Kart Wii, as it appears that missile items such as shells and slippery bananas have been scaled back a little in favor of more ""helpful"" items such as mushrooms and coins.

Using a Wii U controller vs a Wii Remote takes a while to get used to. I feel like the Wii Remote is better suited for a game like this than a small tablet controller, but I eventually got used to it.

Overall it's a great Mario Kart experience, one that you should not miss out on!",10,MARIO KART 8 deluxe,METACRITIC
knifeandfork,27-10-2014,"Before the gravity mechanic of MK8 was revealed, I expected it to be just another Mario Kart game, with few actual new ideas. But I was proven wrong. In Mario Kart 8, Nintendo has created their best Mario Kart in years. There's an abundance of ideas in this new entry, which makes it a joy to play.

One of the most exciting things about MK8 is the fact we're finally getting a Mario Kart in HD. And it doesn't disappoint. The game looks amazing, constantly throwing in another welcome visual surprise. Mount Wario, for example, is a wondrous sight. The visuals in it are varied all the way through and you'll see a variety of views. What about Sunshine Airport? This intricately crafted track has you crossing a wide variety of terrain, with the visual spectacle of seeing a plane soar above you as you glide to the end of each lap. It's clear that there are a lot of points in the game which serve the purpose to simply amaze you visually again and again. With the fluid animations and crystal-clear graphics, it's impossible to complain about the visual side of things at all. What's more, the new anti-gravity mechanic makes it even more spectacular. You'll see things you never thought you's see in a Mario Kart game.

But what about the sound? Simply put, it's wonderful. Much of the music is recorded live, giving a much richer quality than in past Mario Kart games. All the various pieces are excellent, contributing to the polish of MK8.

However, the graphics and sound are merely an afterthought compared to MK8's revolutionary gameplay. Though gliders, kart customisation and all the rest of it return, the focus is on the brand-new mechanic that changes everything: anti-gravity. You can drive up walls, upside down, up a waterfall, and more. This new mechanic is used in many ways, and apart from the visusl thrill of driving upside down, it grants the gameplay a lot too. In Toad's Turnpike- which is actually a remake of the N64 version- you get the choice of driving on the walls the whole time, or staying on the road. This gives gameplay a whole new strategy. Also, when driving in anti-gravity, slamming into another racer doesn't slow you down, it instead gives you a speed boost. This means that now, even if you're playing as Mini Mario, you'll want to hit Bowser or DK to get that speed boost, completely overturning everything we knew about Mario Kart. Of course, MK8's other big innovation is Mario Kart TV- a feature that creates highlight reels of a race, with impressive camera angles, slow motion and the ability to edit the reel. You can then share these short videos on Miiverse and Youtube, a pleasant surprise from a tentative company when it comes to online. MKTV works well with anti-gravity because during gameplay, the camera still stays right behind you when you go upside down, meaning you still see it from the racer's perspective. However, MKTV shows the highlights from other camera angles, so you'll see your racer on their side or upside down- an impressive sight. On the whole, MKTV is an excelent addition which gives you the chance to share the best moments with friends.

As for the multiplayer in MK8, it's a lot of fun. It's disappointing that you still have to play split-screen in spite of the Gamepad, but multiplayer is so fun that's easily forgivable. Online is great, with the well thought out voting system making a return so that a variety of courses can be played. There's no voice chat during play, and I wish you could type messages yourself between races, but the online is nevertheless solid.

So far, I've been very positive about the game, though there are a few small complaints I have. The fact the Gamepad has the map is no longer a flaw since the update, so I can count that one out. However, the amount of characters you can play as is small. I appreciate the inclusion of the Koopalings, but overall the roster is underwhelming. And the less said about MK8's horrendous battle mode, the better. It was an enjoyable distraction from the main game in previous MK titles, but in this one, the battle stages have inexplicably been replaced by ordinary tracks, making it a mundane experience.

These are small flaws when compared to the quality of the majority of the game. MK8 is one of the best entries in the series, with some of the most innovative game design I've seen in years and an impressive feature enabling you to share highlight reeks of races. Despite a couple of odd slip-ups, it's an outstanding game overall.",9,MARIO KART 8 deluxe,METACRITIC
Dadrik,09-04-2017,"Incredible graphics, even for the WiiU, amazing gameplay, great musics, lots of content...
This is an instantly fun game, wether it's offline or online, and it'll keep you busy for quite a while.
Nintendo has delivered once again with its main IPs, if you own a WiiU, this is one of the must-haves",9,MARIO KART 8 deluxe,METACRITIC
MW1AA2Gs,14-07-2014,"Mario Kart to me at least is a series which with every new release they completely annihilate the last one and make it so that there's no reason to ever back track (the exception being super circuit) to a previous title and yet there are still a few things in the old games which keep them in most Nintendo fans libraries even when they're more then ten years old... And guess what they did it again. Mario Kart 8 does a lot of new things for the series like zero gravity (which by the way isn't disorienting and unbelievably smooth), the new crazy eight item (which can really help catch you up if you messed up and ended up in the back), the horn (which FINALLY ends the terror of the blue shell... most of the time), and tons of more cart customizations. In terms of presentation it is perfect... literally, the tracks look unbelievable and the music is beautiful on some tracks. The character roster is great with tons of new characters and old ones (but does feel a little lazy sometimes). Overall the game is unbelievably well made and reminds me why we should always expect good games from Nintendo.",10,MARIO KART 8 deluxe,METACRITIC
TheDarkKnight22,06-08-2014,"In many ways , this is the best mario kart. even though mario kart is past it's prime, this game is one of the best games to come out this year so far.(other than dkc tropical freeze). The game feels like it grew up with me and the original mario kart audience while still able to attract the younger audience that nintendo is known for",8,MARIO KART 8 deluxe,METACRITIC
FogCityRoller,26-11-2015,"It's really, REALLY difficult saying this but...this might just be the best Mario Kart game ever made. I'm an '80s and '90s kid, so I actually grew up on the original on SNES. In fact, the very first time I stayed up all night was the Christmas my parents got us Mario Kart. It feels wrong to buck the original from the top of the rankings in favor of the most recent title but this is really a spectacular game. I'm not here to post my rankings where each Mario Kart title stands, but I just grinned like an idiot for hours while playing this one and the online play is pretty amazing.

To make it even better, the DLC for Mario Kart is probably a contender for the best DLC ever released for a game. I know the DLC has its own rating page, but the fact that it wasn't overpriced serves as another bonus point for the main title.",10,MARIO KART 8 deluxe,METACRITIC
Soccerdude00,11-09-2014,"A throughly excellent addition to my now growing Wii U library, Mario Kart 8 is without a doubt a worthwhile purchase. The game uses the Wii U's graphics to great effect, creating wonderful settings for whipping around the course with your favorite Mario mascot. Retro courses are well designed. But the new courses are exciting as well. Battles are a disappointment, however. Instead of a small, compact, brand new/retro arena like Mario Kart Wii among others, you instead just race around the same courses you use for multiplayer and single player. This is the only reason why I didn't give this game a ten. Online mode is outstanding, with connection speeds that are fast and lag doesn't exist. Here's hoping they use online this well in the new Smash Bros!",9,MARIO KART 8 deluxe,METACRITIC
midway23,10-12-2014,"Even if this game doesn't differ from previous iterations in the series, it would be a shame if it did. Mario Kart 8 brings enough new things to the table while keeping the core kart racing experience better then ever. Run's beautifully, looks amazing, plays great and is an absolute joy to play with friends. Is it worth buying a Wii U for Mario Kart 8? I'd like to say yes.

This is the best Mario Kart game yet.",9,MARIO KART 8 deluxe,METACRITIC
WordofthePlay,07-12-2014,A must own game. Entirely familiar but exciting new stages and players. This game has the best offer on DLC right now. It's something youll actually get use out of.,10,MARIO KART 8 deluxe,METACRITIC
JOSHDILISI,21-07-2014,"this game is everything to love about Mario Kart, it has great controls and is by far the most beautiful Mario kart game i've ever played. (possibly the most beautiful Mario game in general) It has great controls, a wonderful assortment of power ups that feel very fair, tons of unlockable characters and vehicle upgrades and i never found a single race track that i didn't like. Basically i love this game, the only thing holding it back would be the crappy battle mode... But i play Mario Kart for the racing so its no biggy still for me.",8,MARIO KART 8 deluxe,METACRITIC
Krawbeard,27-09-2014,"Honestly... its Mario Kart... Do i need to say anything else.

Fun for all and even yourself.

Its online as well and the DLC is way too fairly priced.
I mean I feel like I'm stealing the DLC at what they want it for after paying what Sony, Microsoft, Activision, and Ea want for theirs.",10,MARIO KART 8 deluxe,METACRITIC
LSky,25-05-2015,"This game is very overrated. The item system in this game is totally messed up. In mario kart games, you've been punished for being in first, but it's especially bad this game. Half the time in first you get the worthless coin item, and you can not cycle through items like you can in previous games(i.e. have one item in your item box and dragging one behind you). I find every time I race, I stay in 1st-3rd place, and then get hit by multiple items at the end that brings me down to 6th or lower. They tried to make up for this with the super horn being able to destroy blue shells, but you never get it in first place. It must be Not to mention battle mode is completely ruined by the lack of arenas. Mario Kart DS, Wii, and 7 are all vastly superior to this mediocre game. Very disappointing.",7,MARIO KART 8 deluxe,METACRITIC
Osixuan,17-07-2015,"I give it an 8. The same mario kart action is there, and it's great. The expanded number of tracks is awesome also. Though I must admit, I found the kart building gimmick to be more of a nuisance to me than anything, and the character selection wasn't so great. Mario and Peach both come in 4 flavors, and bowser's kids take up almost 2 rows themselves. For having so many selections, it actually feels like there are fewer racers than there were before. Still a great game, but not my favorite mario kart.",8,MARIO KART 8 deluxe,METACRITIC
PMG,07-02-2015,"There is something about Mario Kart 8, that keeps me coming back. Is it the new items, courses or retro tracks? Is it the smooth as butter Online racing? The DLC? Aside from coins being an item, that can ruin your'e race and the destroyed battle mode, the game is also more balanced. This is the racer that the Wii U needs and deserves.",9,MARIO KART 8 deluxe,METACRITIC
cntrl,23-12-2014,"OMG I cannot describe how much ich love this game.
As an old NES / SNES / Gameboy nostalgic, the Wii U is my first Nintendo console since then SIMPLY because of Smash Bros and Mario Kart 8 of course and I haven't been disappointed! This game is absolutely wonderful, the Gameplay is awesome and graphics are decent as well. If you don't have a Wii U and enjoy party games every now and then, go get one, it is also a good addition to a Ps4/Xbox One due to the differences in game titles.",10,MARIO KART 8 deluxe,METACRITIC
hdgamer,19-08-2014,"Funny, but far from a master piece, the randomness prevails in the races and there's no way to talk with people while racing. The major difficulty is evading the shells that will mostly ruin your race.",8,MARIO KART 8 deluxe,METACRITIC
LucasMSouza16,03-12-2015,"MK8 é sensacional! Sem mais! Gráficos belíssimos, pistas incríveis, grande variedade de personagens e veículos para escolher. Montar sua própria combinação é divertido. A IA no 150cc é trabalhosa, tornando os campeonatos desafiantes disputados nesta dificuldade. O Online funciona bem, nada a reclamar.",10,MARIO KART 8 deluxe,METACRITIC
Hack,06-07-2015,"As good as kart racing gets, Mario Kart 8 is a total blast to play with friends or alone and it was the driving force for me to buy a Wii U in the first place.",8,MARIO KART 8 deluxe,METACRITIC
AmACheeseburger,28-08-2014,I love Mario Kart!!!! Go buy a Wii U! Buy it now!!!!!!!!!! Save the Wii U!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!,10,MARIO KART 8 deluxe,METACRITIC
