author,date,review,score,titre,origine
juanandesign,02-08-2021,"Honestly, most of the haters and complainers of the game is people who had played more than 500 hours in less than a year, begging form more content in a 50$ with no DLCs game. It´s absurd. The game gives you a crazy amount of content and hours of fun. Relax and enjoy it, and remember, it is just a game!",10,ACNH,METACRITIC
Alexkhan,13-04-2020,i wanted to play with my daughter and go to visit islands of each other but nintendo is too greedy. Shame nintendo!,0,ACNH,METACRITIC
BFM,27-03-2020,"Playing this game for one week now (without time-cheating), I still have fun, and appreciate the new tasks and changes that I see every day.

But I am unsure how long this will last.
I' already very disinterested in what the characters have to say.
The job of collecting resources (fish, wood, fruit, bugs) in order to grow the town or get new stuff feels more and more like a joyless grind.

Especially crafting / buying objects is senseless.
You can't use ANYTHING except a few simple music instruments.
Bicycles, lawn mowers, Scooters, toys .... nothing is interactive, everything is just to look at.

The only thing in this game that you can do besides gathering resources and placing furniture is ...
sitting down on things.

I wish I could tell you how the multiplayer is, but I have no idea.
Nintendo doesn't let me play this game online.
I have a huge list of friends that own and play this game.
But there is no way to connect with them.

It seems like I would need to know how to contact those people IN REAL LIFE and then give
them a special generated code to invite them to my island.
Just let me invite people from my friend list PLEASE.

Graphics, animation, sound design and atmosphere are all fine.
But tasks like growing plants, fishing or mining minerals feel very shallow and unrewarding in comparison to Stardew Valley.
Animal Crossing could learn a lot from that game.",6,ACNH,METACRITIC
Bluespell1,09-11-2020,I Disappointed with the game. It's kind of a boring game. Not much to do for the most part and doing stuff feel's empty. I feel like it takes a very long time to get anything done. You get to the point were you have a large stack of crafting materials then half of what you would usually do is gone.,6,ACNH,METACRITIC
REPSAJ,25-03-2020,"This is arguably the best Animal Crossing yet, but for returning players it might be a pretty disappointing experience.

I somehow wish this could be my first AC experience, as the game is full of things to discover and do, and undoubtedly has that animal crossing magic of the previous games.

Unfortunately, it also is plagued by the same annoyances of the previous games such as the cumbersome interface, and it does not add a whole lot of new and interesting gameplay mechanics and improvements to entertain returning animal crossing veterans. To me, it seems like nintendo was a bit lazy with this one.

I was really looking forward to this game, but after a week of playing it, its hard to shake the thought im essentially playing a game that hasnt changed any core mechanics to entertain long time players. Which sucks, as i would have loved to dive into animal crossing once again, but there is just too little incentive for me to go on my third animal crossing adventure.

Tldr: been there, done that",7,ACNH,METACRITIC
HungryVovka,20-06-2020,"Это игра, в которой можно по-настоящему расслабиться) Квинтэссенция фермы, социальной игры, квестов, экономических игр в рамках полноценной игры. Обязательна к покупке каждому владельцу Nintendo Switch, независимо от любви к жанру. Серьёзно, попробуйте)",10,ACNH,METACRITIC
Lhant,06-10-2020,"To put it simply, this series thrives more than any other I know of on its long term appeal. Traditionally the series has done this primarily by filling the game with such an abundance of content that you can play for years and still be surprised and see new things occasionally. This particular game in the series has FAR less content to support its long term appeal than ANY other game in the series long history, despite the fact that the majority of the features it does have are not even new.

Yes, they are releasing free content updates occasionally. But at the rate they are going with these updates, it would take many many years to even catch up to this games predecessor in terms of content (AC: New Leaf, 3DS), let alone surpass it.

This game has made a number of improvements to the formula, but it's severe lack of content kills it for me. It takes quite a few hours of playing for you to really notice how much less this game has, but once you really get a feel for that it is hard for me to still give this game any praise. I have very little hope that Nintendo is every going to fully correct this unless they seriously step up their game with the updates.",4,ACNH,METACRITIC
Sanastusa,01-08-2020,"Animal Crossing: New Horizons - 2020 - Play Time: 370 hours (and going)

Start this off by saying this type of game is not for everyone. But for the ones who enjoy Animal Crossing or ""Slice of Life"" games, its a amazing game that came out when the world needed it most. Right at the start of the worldwide pandemic, ACNH released and allowed us to enjoy a virtual life while being forced to stay indoors.
A simple groundwork of starting off on a isolated paradise island; You are tasked by Tom Nook to help develop your island to a livable home that people will want to come visit and live at. Finding all sorts of villagers along the way to come move to your island. There is almost 400 different villagers you can find that range in personalities and looks. Try to be nice to the non kawaii ones. They have feelings too. Besides Shari.
A game that never really ""ends"" I was debating on when to write a review but I have achieved a 5 Star Rating Island and now have began to try and catalog all items in the game. There have been a couple updates and each one adds in something new to experience. This game is a enjoyable work of art that can easily be viewed as a stress relief. It also holds a special place for me as me and my girlfriend like to play it together and hold little special dates when we have the time.
Well done Nintendo.",10,ACNH,METACRITIC
ruben1100,10-08-2020,"A very good game, in which you can relax and play a bit every day. The only bad thing would be the late game, after so many hours you do not have so much to do and it gets monotonous.

About the limitation of only one island I don't think it interferes with the experience. Just enjoy the game .",9,ACNH,METACRITIC
lolhhh,18-07-2020,this game is very fun it has a charming look and fun mechanics crafting I feel is well implemented in a well understood way,10,ACNH,METACRITIC
vizard666,18-05-2020,"Los cero usuarios que jamás han tocado un juego de nintendo ni Xbox, pero ya ingorando a los haeters, es un juego genial que te va llevar un buen rato distracción.",9,ACNH,METACRITIC
larfenix,04-04-2020,"El juego sigue siendo lo de siempre han cambiado algo aquí algo allá, ha perdido cosas esenciales por el camino, el hecho de que las herramientas se estén rompiendo a cada rato es un encordio, y el sistema de Islas aleatorias es penoso. Entiendo que las mejores islas como la isla de las tarantulas no salgan a menudo pero que de 30 veces que he ido de viaje las 30 me haya salido una isla random con la misma fruta y las mismas flores, eso es penoso y está mal hecho te dan ganas de dejar de jugar",5,ACNH,METACRITIC
Dracoshi,22-06-2020,"For the first 80 hours or so, this is the best Animal Crossing there's ever been. It feels like there's so much to do, and new features like moving buildings, placing furniture outside, increased creativity tools, etc. make the game so enjoyable to play. However, the longer you play, the more you realize that - in comparison to Animal Crossing games in the past - there's really not much to do/not much content in the game.

For any other game, being enjoyable for 80 hours would be amazing, but Animal Crossing has always been designed to be a game which can be enjoyed essentially for as many years as you want. But there's just not enough to do in New Horizons - a ridiculous amount has been cut from previous games, with not enough new things added to make up for it. I imagine Nintendo's plan is to add these things back as free content updates, which is understandable from their perspective as it will keep people playing the game, but there's just not enough content in the base game to keep the game feeling fun and not like a chore to play everyday. Additionally, the villagers have been watered down so much that dialogue is repeated almost constantly, and the characters barely have any personality anymore.

However, the game still gets a 8/10 from me, because for the first 80 hours or so it's the most fun I've had with a game in such a long time!",8,ACNH,METACRITIC
noxrain,16-11-2020,"Very calming, super unique and just a great game to relax and turn your head of for a while. It's very cute and super satisfying to create your own island and collect all the things. Only thing that seriously annoys me are the long dialogues which can be a little painful if you have to click through the same exact dialogue for the 14-th time.",9,ACNH,METACRITIC
Razor7557,03-05-2020,"Very solid Animal Crossing experience! Gotta love all the new customization options. That said the game isn't flawless, like how it feels to have taken away some things from earlier games(Like multiple upgrades of the Nook's Cranny, now there's just one), or releasing holidays only as patches, which might be a bit annoying to people with limited internet connections.

On another note though, I really hate how certain idiotic pseudo fans harrassed the localization/development team of the game into removing any references to your character's gender in english localization. Hopefully they stop giving in to them, and instead listen to actual fans who play the game, rather than scum who think video games should be used to propagate their political agendas.",8,ACNH,METACRITIC
ft5777,03-08-2021,"When the game released in March 2020 I played 30 hours in the first two weeks. I liked it well enough but I wasn't really hooked and I eventually stopped playing it. Until July 2021 that is, when I decided to boot it again and now I'm totally hooked. I put in the effort to unlock terraforming and then the game becomes a brand new game. I initially decided to spread villagers houses all over the island, but now I'm in the process of reshaping my entire island, with a residential area, a town business district, flowery parks with a little lake, a big camping lake, a forest full of waterfalls, and I also placed my house far away from the town in the hills and I want to make it bigger and better furnished. Basically, once you find the motivation to make a great and beautiful island to your tastes, you become hooked and it's a very soothing game. It draws you in like no other game did for me.

Of course, the game is not perfect. I wish Nintendo would bring some much needed quality of life improvements, such as bulk crafting, bulk buying, being able to craft in your house with items stored in your house and not only those stored in your pockets. Also, skipping already seen dialogues. It's currently a game of patience to suffer through Blathers' interminable blabber when you just want to identify and donate a fossil. And that, every time ! I wonder if this is done by design or if Nintendo just doesn't bother making player's lives easier. Bottom line, it is annoying that Nintendo doesn't address those problems, but they don't prevent the enjoyment of the game, far from it.

I'm not playing online so I can't comment on online issues. Also, concerning the one island per console thing, let me just say that I absolutely don't approve of Nintendo's decision to allow only one island per console instead of one island per profile. This seems totally arbitrary and anti-consumer. I am personally not concerned by this and I enjoy the game immensely, I think it is deserving of a 9/10. But I can understand the frustration of people sharing a Switch and wanting to both play the game.",9,ACNH,METACRITIC
timothy17,22-06-2020,"This game is far from perfect, but it doesn't deserved the zeros. It's a great game to pass time especially in a time like this. Thanks for this game for giving us a sense of escapism",9,ACNH,METACRITIC
rivoz,28-03-2020,I bought this to play with my daughter. Unfortunately Nintendo messed up with playing 2 on 1 console. I can't go through the main story like the first player. I'm restricted to wait for that and basically need to buy another switch and another copy of the game. That's useless. Otherwise the game is good though...,5,ACNH,METACRITIC
DulceLinux,28-04-2020,"Es impresionante lo divertido que es, las horas se pasan volando. Cada detalle es perfecto, para mí es el juego del año.",10,ACNH,METACRITIC
moose_stash,30-07-2020,"This is a game that is held back by the fact that it is essentially a beta with constant updates rolling out. I will say, I love animal crossing. I've been playing since the gamecube version and have always loved the charm of having a little town you can escape to. The anthropomorphic animals that become your friends is always welcome in my home and New Horizons delivers on the original concept better than ever before. I've heard critics call this iteration the ""Breath of the Wild"" of Animal Crossing. I can agree. Never before has there been this much customizability and control of your village. Let me start with some of the positives. First, let me talk about some quality of life improvements that aren't commonly talked about. Your villagers never leave in this game unless you prompt them to leave. This is amazing. Especially from the perspective of someone who likes to play the markets. There is an intrinsic value placed on certain villagers depending on how in-demand they are. In previous games, they would move out unprompted and there was nothing you could do to get them back short of buying their respective amiibo cards. Next, the crafting system is just wonderful and plays well in the new improved atmosphere of New Horizons. It adds a bit of whimsy and character to a series already chock full of the stuff. Now some negatives. As people can see by the review score, you're locked into one island per switch. Which isn't that crazy considering that has been the take of Animal Crossing historically. The biggest thing that knocks it down from being a perfect game for me is the fact that the content wasn't all there upon release. Animal crossing requires long-term dedication for hours a day (within the first few months of this game I have over 300+ hours on my save) and the game can start to feel a little stale by the time a new content update is released. While the charm and whimsy certainly make-up for this fact. There's too many triple-A releases coming out to justify the enormous dedication it takes to do everything you want in this game. All-in-all, it's an excellent experience and if you own a switch, this is a must-have.",9,ACNH,METACRITIC
maxgreat73,11-05-2022,"I just cannot stop playing. It's cute, it's fun and you always have something to do.
The DLC is good without being great, but still, adds a lot of fun.",10,ACNH,METACRITIC
RavenWraith,12-05-2020,This is the best Animal Crossing game I’ve played. The repetitive tasks are tedious at times but I play every single day.,10,ACNH,METACRITIC
Kire_92,31-03-2020,"This is the first Animal Crossing I’ve ever played. I love similar games so I thought I will give this a try. However, it’s not as funs as I had hoped.

The game has a lot of charm and give me that relaxing and laid back feeling that I was looking for. Though it somehow feels a little lackluster. It stats out very slow and progressively gets better. But it never reaches a high enough point that I feel drawn to it. Most things get repetitive fast and it doesn’t feel as rewarding as I would like. It’s also to simple for my taste, both when it comes to difficulty and depth.

I still play it for a few minutes every day, though it does not provide as much enjoyment compared to other games. I don’t regret the purchase, but It’s not a game I would recommend to likeminded individuals. However, I can see how it can be enjoyable to some people.",5,ACNH,METACRITIC
Neatqt,25-03-2020,"Cast: 6/10
Story: 6/10
Fun: 9/10
Gameplay: 8/10

Recommended
----------------------",7,ACNH,METACRITIC
Alvz9,20-07-2020,"Es el primer juego que tengo el honor de probar en la saga. Mi primer Animal Crossing; y la verdad, no puedo creer la experiencia que he vivido durante estos meses. Un juego que propone un concepto sencillo, vivir el día a día, hacer cosas de rutina, pero que es profundamente adictivo y te llama a estar constantemente remodelando tu Isla, o tu casa, y preocupándote de tus vecinos. Además este juego tiene un significado nuevo en estos tiempos de cuarentena, donde el distanciamiento social nos quita la posibilidad de conectarnos con otros. De momento, el mejor juego de Switch del año.",10,ACNH,METACRITIC
Lushen1212,17-04-2020,"Nunca habia jugado un animal crossing y he de decir que me ha resultado super divertido, tiene una facilidad enorme para engancharte y que pasen las horas volando.",9,ACNH,METACRITIC
TwoFaceTiger,06-04-2020,"Animal Crossing: New Horizons is a great game, but does have some downsides.

I have been playing this game over 2 weeks now and I love it. gathering fossils, fishing, bug catching and as of now the bunny day(week) event. As i have seen online most people had their island mostly done by time traveling, as for me i will be not time traveling . But this is a game that keeps me coming back and slowly watching my island grow with each new finished project or a new guest comes and visits the island. But as i am playing game it can/gets boring after 2 hours of gameplay, but because there only so much you can do in a real time game.

But overall If you are big Fan or new comer to Animal Crossing series this a game that is worth checking picking up.

Will update later in the year!",7,ACNH,METACRITIC
Rdgmonster,24-06-2020,"el juego es entretenido, empieza bastante lento pero termina enganchandote, gráficamente muy bonito, lo recomiendo bastante si eres una persona solitaria y sin mucha actividad social, perfecto para la cuarentena,entiendo que la experiencia de juego no es la misma para todos los usuaria de la misma consola, pero mi calificación la e basado en la experiencia de un solo jugador en una sola consola, de ese modo el juego es uma delicia!, ya le tocara a mi pareja calificar con un 0 del lado del un usuaria segundón",9,ACNH,METACRITIC
FreelancerRai,29-05-2020,"New Horizons is a great game, with plenty of personality and charm, and really bright and cheery visual design that is sadly held down by some UI and pacing problems. Despite this, it proves to be one of the Switch's best titles.",8,ACNH,METACRITIC
andrew9,04-05-2022,aninmal crosing .,3,ACNH,METACRITIC
mischak,10-10-2020,"Ok, Nintendo only allows one island per switch, as outlined in all negative reviews, but this is really the best game ever! I now own 3 switches and 3 copies of the game to have my whole family visit each other. It is so nice to have all little chores without violence and stress. No in-app-purchases too. All money is just ‘earned’ in the game. There are so many things to build, so many to animals to collect. It is really genius that Redd sells genuine and fake art. It will teach children to look close at art and notice details. There is just too much to do. This game justifies buying another switch and game copy!",10,ACNH,METACRITIC
kuiriz,04-07-2020,Es muy entretenido y no se termina en 5-6 horitas de juego me gusta todos mis amigos lo tienen,10,ACNH,METACRITIC
Carlosfernandez,11-07-2020,Lo acabo de comprar y no puedo parar de jugar. Es adictivo y muy tierno sus personajes.,9,ACNH,METACRITIC
saad0,06-05-2020,"The art style and design of characters and objects have always complemented each other in this franchise, the contrast between the life-like fish, fossils and bugs and the chibi-like villagers and animals greatly appeals to the eye. One thing that keeps bugging me about this game is the lack of character development between the player of the game and his neighbours. In older Animal Crossing games, your animal neighbours were strangers, and as strangers would act, they wouldn't instantly like you or be instantly gratuitous towards you. This made them personified in a way, they were more characteristic and the bond you formed with them felt more real. However, in this game, although the villagers are more expressive and DO more natural things, they FEEL almost robotic in the ways they act towards you, they say the same things, they feel the same way. It doesn't feel like they are truly happy when they are, or when they're angry, or when they're sad. But, even with that in mind, this game is still an amazing experience

Nintendo, make the characters more characteristic. Please.

It has gone from Life Sim (+Collectathon)
To Collectathon (+Life Sim)

Anyways, I gotta get back to playing Animal Crossing: New Leaf on my Nintendo 3DS.",8,ACNH,METACRITIC
bibleblackkk,27-06-2020,"This game deserves a better score. This is a game which made me feel happy and relaxing. All the characters and most of the designs within it are curing me. Tough I did not spend a lot of time digging into the game, I have played more than 100 hours. In addition, I'm not the main player of the island, but I'm fine with it since I'm not playing a lot, and I still feel this is a good game. My girlfirend, who is the owner of the island, has played more than 500 hours, which means this can be a very attractive game for some players. If you feel you want the full control of the game, and want to spend a lot of time on it, you should buy a switch for it. For me, although I'm not the main player, it does not ruin my game experience, and it even makes me feel easier.",9,ACNH,METACRITIC
Basagh,19-06-2020,"(No he jugado los juegos anteriores) La verdad, el juego me encanto, me imagino que es porque tuve la oportunidad de tener una isla para mi solo y jugarlo en paralelo con mi hermano. el hecho de poder ir viendo como el otro progresa junto a ti y poder compartir conocimientos, es maravilloso. Respecto al juego en si, esta bastante bien, ya que que el sistema de progreso en el juego, esta bien implementado, teniendo que esperar al siguiente día para poder avanzar, impidiendo que se haga una experiencia corta. La personalización es bastante buena, pudiendo cambiar; la forma y color de los ojos, la forma y color del pelo, distintas zapatillas, pantalones, accesorios para la cabeza (sombreros, gorras, mascarillas, etc.), y lo mas importante (desde mi punto de vista), poder personalizar tus propios polerones, camisas, chaquetas, poleras (con o sin mangas), y a la vez, poder descargar diseños de otros jugadores y compartir tus diseños. Tu isla puede cambiar demasiado, existen muchísimos esquemas distintos que sirven para fabricar una gran variedad de artículos, grandes y pequeños, para ambientar como tu quieras tu isla. un punto muy débil, es la nula presencia del cooperativo, limitándose a una isla por pantalla, la razón por la que esto no le bajo mas la nota, fue porque no interfirió con mi experiencia, pero comprendo a las personas que si. En conclusión es un juego bastante didáctico, duradero y personalizable, pero si quieres disfrutarlo con otra persona, vas a tener que tener dos nintendo switch y dos copias del juego",9,ACNH,METACRITIC
SirAwesomeness5,30-06-2020,This is my first Animal Crossing game and I've been having a lot of fun with it.,9,ACNH,METACRITIC
lqstuart,28-12-2020,"The complaints about progression if you're player 2+ are entirely valid and I have a hard time wrapping my head around the thought process that led to those design decisions without chalking it up to stupidity or incompetence. If you don't care about having only a single island per console, or only one player who can progress the story--which I don't, I was honestly glad to not have to deal with that--then you still have to contend with the issues of being unable to build bridges or craft really basic furniture. On top of that, the controls are awful, dialog is incredibly repetitive and tedious, and for a game whose entire purpose is decorating your island, this has the worst customization options imaginable short of not actually offering any at all. If you don't believe me, then feel free to stop by my house full of urinals and giant baseball helmets because I can't buy a bed or a proper table.

This game was only a success because it coincided with a devastating global pandemic, and the previous installments were apparently even more boring and stupid. Neither of those are claims to fame that I personally would want.",5,ACNH,METACRITIC
Onioncreature,20-06-2020,Astoundingly good. Improves on the Animal Crossing formula to a state of near perfection.,10,ACNH,METACRITIC
Ebly1,31-03-2020,Juego que puede llegar a ser a veces divertido pero que carece de contenido,5,ACNH,METACRITIC
refloresaguilar,26-06-2020,"Excelente, super divertido y adictivo, la jugabilidad ha superado de lejos la versión anterior.",10,ACNH,METACRITIC
hotsuma,28-08-2020,"What? Why such a low score for users? Seeing the number before reviewing this is like wtf? I’ve been waiting for this game since switch was released. From the wild world, to new leaf and now to this. Witnessing the improvements was just nostalgic. To be able to terraform and design your island is so amazing. Amazing game for quarantine days. This is a chill game so to fully appreciate everything is not to play fast like timetravelling. You don’t need to beat anything. That’s why even if the updates are slow, I love how they drop it one a time so as not to get bored easily. Live the life as an islander/villager. Though I’m still waiting for my favorite barista, Brewster. Giving it an 8 coz New Leaf’s Tortimer island visiting, Retail store and kicks shop were still my fav. And I’ve got to be the mayor then.",8,ACNH,METACRITIC
MatthewDavisMed,17-10-2020,This was a title that really surprised me. I've had so much fun getting into the world and gameplay experience. Hours upon hours of designing and decorating my island life never felt so satisfied and relaxing. This truly is a great game to play during this crisis known as COVID.,9,ACNH,METACRITIC
Jessu,01-12-2020,"Aparte que me ha gustado mucho y sigo jugando, en serio hay gente que pone 0 a los juegos por joder y punto? Que frikis",10,ACNH,METACRITIC
Meeleepit,15-06-2020,"Bought this on a whim, never played any Animal crossing games.

Played non stop and on 65 hours already. I really have no idea why i cant stop playing this game.

For some reason the game sucks you in. If you want stress free game play play Animal Crossing.

The whole sharing an island mechanic is not an issue for me, it actually works in my favor . Imagine my daughter and wife called me the whole time to come and help them with their own islands, will drive me crazy. Them sharing my already build island helps a lot.

Not worth the full retail price but this being a Nintendo exclusive the price will never go down so might as well pay full price for it.",9,ACNH,METACRITIC
ArisLink,28-04-2020,Es el mejor Animal crossing de la historia y muy probablemente será juego del año. Es una belleza.,10,ACNH,METACRITIC
treyne7,26-10-2020,"Piece of **** of **** of **** Piece of ****
Piece of **** of **** of **** of ****",0,ACNH,METACRITIC
epiphone1275,19-06-2020,One of the most enjoyable gaming experiences I've ever had. I love meeting new residents. While I hate letting some go I know it means I get to meet new ones. I love this game so much.,10,ACNH,METACRITIC
Syhlcam,12-05-2020,"The menus and the interface, it's tiring after a while. It's really the black point, because the game is beautiful, fluid and really cool and addictive.",8,ACNH,METACRITIC
Corvomortal,24-06-2020,"Muy entretenido y mejoró mucho la entrega que jugué para ds,añadieron muchas cosas nuevas y el compartir esta genial con amigos,hay algunas cosas que no me gustaron tanto como el control o la interfaz como diseños de personajes pero por lo demás está muy bien",8,ACNH,METACRITIC
Starfree,08-04-2020,"It’s still amazingly good, but having to unlock basic features like the museum and the town hall just feels wrong. And while the crafting we very much welcome for furniture. For tools it feels limiting, and this series is not a game that you should feel limited in. Having to get island to a 3 star rating by doing stuff that you don’t wanna do like planting flowers and building fences is also not really fun. I was expecting K.K. on the first Saturday and I was really excited for him but then I learned that I have to unlock him? This game is a Sim, why do I have to unlock basic features? It’s an amazing game and I would recommend it to anyone. But i personally think Stardew Valley and Rune Factory are way better games to just relax and simulate life.",6,ACNH,METACRITIC
Aeon2208,14-04-2020,"Just a game for cry baby, only for kids under 6 Years old i cant undestand buying this baby gane",0,ACNH,METACRITIC
GreedNero,28-06-2020,"después de probar el juego por poco mas de mes y medio pues me dio fácilmente 130 horas de juego, lo cual me encanto pues es un juego donde puedes hacer de todo, aun no termino mi isla como yo la quiero al final pero es porque me faltan algunas recetas y pues el sistema de obtención de recetas es lo que hace que sigas jugando por mucho tiempo, mas a parte el contenido nuevo que se va agregando al juego es gratis, realmente me encanto la mecánica del juego",10,ACNH,METACRITIC
DiverInk,26-06-2020,"Me parece un juego muy tranquilizante y divertida, perfecto para desestresarse",10,ACNH,METACRITIC
Pietrovish,20-07-2020,"Es un juego realmente adictivo, siempre hay algo que hacer. Nunca es aburrido, dando pequeños objetivos que son el gancho para gastar horas en el. Me encanta",8,ACNH,METACRITIC
Derbearz,29-12-2020,"So much missing content in this game, no NPC’s. Your villagers are all boring and have the same dialogue. The island customization is fun but everything else has no substance.",2,ACNH,METACRITIC
penebullone,30-10-2020,"Отличная и увлекательная ферма. Это моя первое знакомство с Энимал Кроссинг, и надо сказать, что я нереально рад, что имею возможность играть в эту сумасшедшую и умилительную игру. Еноты просто красавчики, мой остров просто райский уголок. Мы живём на острове с персонажем моей девушки и ещё десятью прямоходящими животными :))

Это весёлая и необычная для белого человека игра, но ловить насекомых и рыбу, выкапывать кости динозавров и просто радоваться беззаботной жизни на острове оказалось намного веселее, чем это звучит. Хорошая игра, 8/10

P.S. Все, кто внизу сетует на то, что им не повезло быть игроком номер 2 или 3, купите себе второй Свитч, вот и всё. На PlayStation тоже есть игры, в которые может играть только 1 человек, и, если кого-то это удивляет, то не занижайте оценку игре, хотя Нинтендо реально поступили немножко странно",8,ACNH,METACRITIC
AV_Lazy,06-05-2020,"I feel like ACNH is a game thats quality varies depending whether you have one or multiple people playing on one console. I'm the only one that uses my switch so my game is really good. I have enjoyed it a lot and there's a lot of stuff to do. I have only had it for about 10 days but I've already sunk at least 25 hours into it. The game does have it's flaws though, with stuff like the one island per console controversy, the Switch Online app isn't very good with it, no hourly music before you unlock the resident services building, etc which is why I can't really rate it higher than an 8",8,ACNH,METACRITIC
GabFire,09-08-2020,"Eu acho que os jornalistas enaltecem demais os jogos da Nintendo, esse aí não tem nada de ''LENDÁRIO'', Astral Chain é muito melhor. O jogo é bom e divertido, recomendo para quem não é brasileiro, pois a Nintendo não se importa com o Brasil. :)",8,ACNH,METACRITIC
Ciscocat,05-07-2020,"I've never played any Animal Crossing before, however New Horizons was a rewarding experience. From what I know of the previous instalments I think the building of your own town on this island is the best evolution possible. I enjoy the nooks and crannies of my island including the literal Nook's Cranny store, in which it's exciting to see what new items I can afford for my house. It's got a good sense of humour and it exudes positive vibes.

With the consensus that this is a fairly good game I must denote the sometimes baffling negatives:

-You can't have one island per user, only one per console. The 0's piling up on this website only serve to show how broken Metacritic's user system is. However it is really stupid. I don't think it's intentionally greedy, or if it's a storage thing, I think Nintendo was just stupidly paranoid about ""cheating"" but I can't think of anything off the top of my head that would totally undermine the game if they had an island per user.
-Menus and especially shopping menus, my god. They are not intuitive at all. I hate to compare it to another game but it doesn't have the quick interface of something like Minecraft. Also the lines of dialogue need to be way faster, I don't have all the time in the world to listen to Blathers.
-Digging, picking up stuff and landscaping can be absurdly frustrating. Again it's slow and imprecise to hit things with your shovel, and don't get me started on how many times I've picked up the wrong object, or haven't been able to place something because it wasn't clear, or shaped the wrong cliff or river. I know it's not meant to be a platformer or action-adventure but I think avatars would benefit from a much more robust moveset, and an interface that's a lot more precise and doesn't take its sweet time.

With that out of the way, ACNH is fun, and I'm burnt out on it now but when the world gets closer to ending I'll come back to it and have a grand old time.",8,ACNH,METACRITIC
MonkdemMan,14-04-2020,"I do not care about the 1 island per switch. This is a game review site and should not be a place for butt hurt fanboys to vent their incel frustrations. Anyway I picked up the game as I never played an ac before and wanted to see what the fuss was. The game is colourful and charming and the animals are very adorable. I like how it's random with who will be moving into your island. But I just dont get it you fish, hunt bugs look for fossils and that's kind of it. It's a slow pace chill game and I can see why some like it as an escape but it's not for me",6,ACNH,METACRITIC
seyon,14-12-2020,"This should have been selected has the Best Game of 2020 on the Game Awards.
(user score on metacritic is so dumb, this is a masterpiece but this users keep bombing with negative reviews)",10,ACNH,METACRITIC
davicilio20,12-07-2020,"Animal Crossing: New Horizons ha sido posiblemente el juego más esperado de la saga.


Sigue transmitiendo la sensación de tranquilidad y calma que ya existía en las anteriores entregas, las mecánicas principales se han mantenido como el uso de las herramientas ya existentes y se ha llegado a aumentar con instrumentos de mano y las ya famosas escalera de mano y pértiga.


Un punto a favor de este juego (que para otros será en contra) es la dosificación del contenido. Los viajantes en el tiempo seguramente sean los que han provocado esto, para no destripar todo el juego de un día para otro como se demostró que pasó en el 2º día de juego.


Este no es el juego más completo de la saga hasta el momento (yo considero que el más completo al día que se escribe esta review es el New Leaf por la gran cantidad de edificios que hay y sus funciones), pero sí es el más ambicioso, debido a la promesa de actualizaciones durante al menos los dos siguientes años y la adición de nuevas mecánicas nunca antes vistas en la saga.


Dicho todo esto, tras más de 300 horas jugadas puedo concluir que: este es el juego que más he disfrutado y sigo disfrutando en mi vida, y llegando a ser perfecto para este confinamiento que en España llevamos viviendo desde justo una semana antes del lanzamiento del juego. El mejor juego para encerrarse en casa sin ninguna duda.",10,ACNH,METACRITIC
Gerdo,29-09-2020,"Really fun game, it sucks all of your time. Graphics and activities are fun to the point they start to feel like a chore. Also I don't really like not being able to actually use the items I get or craft. I can only get to see them.",8,ACNH,METACRITIC
AmandaR,24-03-2020,"This is a great game, it's super relaxing and fun to play. It's cool that you can craft items in this game. I don't get why people are complaing about how only the one person can do certain things on the island since most of the previous games were like this. In the 3DS only the one player was the mayor, so this wasn't really a surprise.",5,ACNH,METACRITIC
ofsho,17-04-2020,"The game is fun but can be a bit boring if you are not skipping days (cheating) but it is very fun and addictive if you do skip days and complete missions. The bad side is that you need to log in every day (like most animal crossing games).

Mostly recommended in the quarantine.",8,ACNH,METACRITIC
Jayg2020,26-03-2020,"1st time player .
You literally have to wait in real life time to play. There is about 20 minutes of to do lists every day. Lot of boredom .
Very limited inventory which is ok in most games but this is harmful to your progress as some things you can’t recieve twice.",6,ACNH,METACRITIC
AyrtonBR,19-07-2020,"Aunque el juego no es perfecto, realmente es algo muy disfrutable durante la cuarentena pero para quienes jugamos AC antes rapidamente sentimos cambios para mal como la limitacion de las islas por persona realmente me parece excesiva, aun asi lo disfruto mucho pero el juego es muy disfrutable",8,ACNH,METACRITIC
